message,attributes,tags,timestamp
,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:46.128278540Z
"* if you have no option of avoiding the use of pgbouncer,","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:46.128281822Z
  then you can set statement_cache_size to 0 when creating,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:46.128286402Z
  the asyncpg connection object.,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:46.128289809Z
,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:46.128294064Z
"INFO:     100.64.0.2:54974 - ""OPTIONS /api/v1/clients/ HTTP/1.1"" 200 OK","{""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:50.546062428Z
"INFO:     100.64.0.2:54974 - ""GET /api/v1/clients/ HTTP/1.1"" 404 Not Found","{""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:50.886874983Z
"INFO:     100.64.0.2:54974 - ""GET /api/v1/clients/ HTTP/1.1"" 404 Not Found","{""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:57:54.092667620Z
Received token: eyJhbGciOiJFUzI1NiIs... (scheme: Bearer),"{""timestamp"":""2026-02-24T16:58:01.006980Z"",""source"":{""file"":""/app/core/auth.py"",""line"":501,""function"":""get_current_user""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.015962247Z
"Validating token. JWT_SECRET configured: True, SUPABASE_URL configured: True","{""timestamp"":""2026-02-24T16:58:01.007066Z"",""source"":{""file"":""/app/core/auth.py"",""line"":319,""function"":""_validate_token_with_supabase""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.015968270Z
Token preview: eyJhbGciOiJFUzI1NiIsImtpZCI6Ij...,"{""timestamp"":""2026-02-24T16:58:01.007137Z"",""source"":{""file"":""/app/core/auth.py"",""line"":327,""function"":""_validate_token_with_supabase""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.015971753Z
"Token algorithm: ES256, Key ID: 26bd5c72-1304-4d3b-afb0-15dad4da7f6a","{""timestamp"":""2026-02-24T16:58:01.007157Z"",""source"":{""file"":""/app/core/auth.py"",""line"":328,""function"":""_validate_token_with_supabase""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.015974958Z
Token valid for 2581 more seconds,"{""timestamp"":""2026-02-24T16:58:01.007190Z"",""source"":{""file"":""/app/core/auth.py"",""line"":338,""function"":""_validate_token_with_supabase""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.015977976Z
Token uses ES256 - attempting JWKS validation,"{""timestamp"":""2026-02-24T16:58:01.007213Z"",""source"":{""file"":""/app/core/auth.py"",""line"":344,""function"":""_validate_token_with_supabase""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.015981714Z
JWKS fetched successfully with 1 keys,"{""timestamp"":""2026-02-24T16:58:01.007259Z"",""source"":{""file"":""/app/core/auth.py"",""line"":348,""function"":""_validate_token_with_supabase""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.015985291Z
"Found matching key with kid '26bd5c72-1304-4d3b-afb0-15dad4da7f6a', type 'EC'","{""timestamp"":""2026-02-24T16:58:01.007283Z"",""source"":{""file"":""/app/core/auth.py"",""line"":192,""function"":""_get_public_key_from_jwks""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.017464780Z
✅ Token validated locally using JWKS public key (ES256),"{""timestamp"":""2026-02-24T16:58:01.008257Z"",""source"":{""file"":""/app/core/auth.py"",""line"":360,""function"":""_validate_token_with_supabase""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.017472850Z
Token validated successfully for user: hunor.lazar@datarevolt.agency,"{""timestamp"":""2026-02-24T16:58:01.008319Z"",""source"":{""file"":""/app/core/auth.py"",""line"":513,""function"":""get_current_user""},""logger"":""core.auth"",""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.017478749Z
"INFO:     100.64.0.2:26746 - ""GET /api/v1/admin/stats HTTP/1.1"" 500 Internal Server Error","{""level"":""info""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.743665017Z
ERROR:    Exception in ASGI application,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749876639Z
  + Exception Group Traceback (most recent call last):,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749883935Z
"  |   File ""/usr/local/lib/python3.11/site-packages/starlette/_utils.py"", line 85, in collapse_excgroups","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749890198Z
  |     yield,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749894322Z
"  |   File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 190, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749898076Z
  |     async with anyio.create_task_group() as task_group:,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749902461Z
"  |   File ""/usr/local/lib/python3.11/site-packages/anyio/_backends/_asyncio.py"", line 783, in __aexit__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749906691Z
  |     raise BaseExceptionGroup(,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749910665Z
  | ExceptionGroup: unhandled errors in a TaskGroup (1 sub-exception),"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749914424Z
  +-+---------------- 1 ----------------,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749918000Z
    | Traceback (most recent call last):,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749927106Z
"    |   File ""/usr/local/lib/python3.11/site-packages/uvicorn/protocols/http/h11_impl.py"", line 408, in run_asgi","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749931114Z
    |     result = await app(  # type: ignore[func-returns-value],"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749934883Z
    |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749939163Z
"    |   File ""/usr/local/lib/python3.11/site-packages/uvicorn/middleware/proxy_headers.py"", line 84, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749942767Z
"    |     return await self.app(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749946684Z
    |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749950205Z
"    |   File ""/usr/local/lib/python3.11/site-packages/fastapi/applications.py"", line 1054, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749954318Z
"    |     await super().__call__(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.749957621Z
"    |   File ""/usr/local/lib/python3.11/site-packages/starlette/applications.py"", line 123, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751123339Z
"    |     await self.middleware_stack(scope, receive, send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751130947Z
"    |   File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 186, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751136656Z
    |     raise exc,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751140419Z
"    |   File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/errors.py"", line 164, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751144011Z
"    |     await self.app(scope, receive, _send)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751148676Z
"    |   File ""/usr/local/lib/python3.11/site-packages/starlette/middleware/base.py"", line 189, in __call__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751152362Z
    |     with collapse_excgroups():,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751156146Z
"    |   File ""/usr/local/lib/python3.11/contextlib.py"", line 158, in __exit__","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751159741Z
"    |     self.gen.throw(typ, value, traceback)","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751164987Z
"    |   File ""/usr/local/lib/python3.11/site-packages/starlette/_utils.py"", line 91, in collapse_excgroups","{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751168700Z
    |     raise exc,"{""level"":""error""}","{""project"":""82a60368-a35f-407d-b91c-fda7c4df0a50"",""environment"":""35a62989-f226-4922-a94f-05b71577983e"",""service"":""edd77b6a-44ec-4dd0-bb6b-129583c5e8f4"",""deployment"":""65be7d91-a0e8-40d7-8fa9-14aa89a4add1"",""replica"":""a840cb83-51a9-4b35-8087-f3b0edb637f4""}",2026-02-24T16:58:01.751173590Z
